Etapa,Componente,Rede,Código da CREDE,CREDE,Código do Município,Município,Edição,Proficiência Média,Desvio Padrão,Indicação do Padrão de Desempenho,% Não Alfabetizado,% Alfabetização Incompleta,% Intermediário (2º Ano),% Suficiente,% Desejável,% Muito Crítico,% Crítico,% Intermediário,% Adequado,Nº de Alunos Previstos,Nº de Alunos Avaliados,Participação (%)
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,8,BATURITE,2311603,Redenção,2012,265.596050083475,49.57732410973161,Crítico,,,,,,40.97560975609756,33.41463414634146,20.48780487804878,5.121951219512195,433,410,94.68822170900692
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,6,SOBRAL,2311702,Reriutaba,2012,271.009342124742,59.75832929022261,Crítico,,,,,,42.91187739463602,29.88505747126437,14.94252873563218,12.26053639846743,276,261,94.56521739130434
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,10,RUSSAS,2311801,Russas,2012,275.3531303860038,57.46633944803514,Crítico,,,,,,38.35125448028674,29.56989247311828,18.99641577060932,13.08243727598566,716,558,77.93296089385476
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2311900,Saboeiro,2012,278.4959778345221,50.18101483755735,Crítico,,,,,,29.21348314606741,38.76404494382022,21.34831460674157,10.67415730337079,194,178,91.75257731958763
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2311959,Salitre,2012,266.5468946398892,65.10578789716334,Crítico,,,,,,42.85714285714285,30.82706766917293,11.2781954887218,15.03759398496241,148,133,89.86486486486487
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,7,CANINDE,2312205,Santa Quitéria,2012,252.0603449772222,48.81250220414031,Crítico,,,,,,54.69924812030075,27.81954887218045,13.1578947368421,4.323308270676692,567,532,93.82716049382717
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,6,SOBRAL,2312007,Santana do Acaraú,2012,255.8754948457452,48.92954619765693,Crítico,,,,,,49.60629921259842,29.92125984251969,16.14173228346457,4.330708661417323,284,254,89.43661971830986
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2312106,Santana do Cariri,2012,253.2306320784987,50.99823313963088,Crítico,,,,,,53.125,32.14285714285715,8.482142857142858,6.25,250,224,89.6
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,5,TIANGUA,2312304,São Benedito,2012,311.4810551263577,72.78642855265389,Intermediário,,,,,,26.29757785467128,19.8961937716263,19.72318339100346,34.08304498269896,629,578,91.89189189189189
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2312403,São Gonçalo do Amarante,2012,251.292824807535,51.69581815730752,Crítico,,,,,,56.1056105610561,26.07260726072607,12.87128712871287,4.95049504950495,1022,909,88.94324853228963
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,10,RUSSAS,2312502,São João do Jaguaribe,2012,252.7343370224478,47.50715733099078,Crítico,,,,,,50.0,34.84848484848485,12.12121212121212,3.03030303030303,85,66,77.6470588235294
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2312601,São Luís do Curu,2012,245.5191667088233,53.32657596588847,Muito Crítico,,,,,,63.24786324786325,18.8034188034188,11.11111111111111,6.837606837606837,140,117,83.57142857142857
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,14,SENADOR POMPEU,2312700,Senador Pompeu,2012,290.239264287751,51.3166267384379,Crítico,,,,,,22.68518518518519,35.18518518518518,30.09259259259259,12.03703703703704,228,216,94.73684210526316
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,6,SOBRAL,2312809,Senador Sá,2012,256.6293728547615,52.80860963507781,Crítico,,,,,,51.02040816326531,25.51020408163265,17.3469387755102,6.122448979591836,109,98,89.90825688073394
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,6,SOBRAL,2312908,Sobral,2012,259.6909589389323,53.01360093273764,Crítico,,,,,,48.56477889837083,28.43289371605896,16.40806826997673,6.594259115593483,2930,2578,87.9863481228669
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,14,SENADOR POMPEU,2313005,Solonópole,2012,250.5897284292975,50.06853701773265,Crítico,,,,,,57.63888888888889,24.30555555555556,11.80555555555556,6.25,162,144,88.88888888888889
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,10,RUSSAS,2313104,Tabuleiro do Norte,2012,270.6656066034087,53.50422920419742,Crítico,,,,,,40.93959731543625,26.51006711409396,25.16778523489933,7.382550335570469,349,298,85.38681948424069
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,13,CRATEUS,2313203,Tamboril,2012,263.3208945166912,47.94507265916831,Crítico,,,,,,43.34600760456274,31.1787072243346,21.67300380228137,3.802281368821293,276,263,95.28985507246377
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2313252,Tarrafas,2012,268.2072642110406,49.88950750400564,Crítico,,,,,,40.90909090909091,31.81818181818182,21.21212121212121,6.060606060606061,75,66,88
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,15,TAUA,2313302,Tauá,2012,268.6144980409674,50.64695720478133,Crítico,,,,,,39.71774193548387,33.06451612903226,20.76612903225806,6.451612903225806,624,496,79.48717948717949
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2313351,Tejuçuoca,2012,269.7773973291951,53.42842609009264,Crítico,,,,,,39.64497041420118,31.95266272189349,20.11834319526627,8.284023668639053,183,169,92.34972677595628
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,5,TIANGUA,2313401,Tianguá,2012,279.6174360102297,67.73287462627037,Crítico,,,,,,41.38817480719794,23.65038560411311,14.65295629820051,20.30848329048843,861,778,90.36004645760744
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2313500,Trairi,2012,250.7340279142332,46.93596677285132,Crítico,,,,,,54.62776659959759,29.07444668008048,13.58148893360161,2.716297786720322,1054,994,94.30740037950665
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2313559,Tururu,2012,244.1824253975668,46.2448057883938,Muito Crítico,,,,,,60.46511627906977,26.35658914728682,11.62790697674419,1.550387596899225,288,258,89.58333333333333
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,5,TIANGUA,2313609,Ubajara,2012,263.9449198131849,52.04534053332298,Crítico,,,,,,48.00796812749004,26.49402390438247,19.12350597609562,6.374501992031872,529,502,94.89603024574669
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2313708,Umari,2012,243.8635487220229,44.54081128257283,Muito Crítico,,,,,,65.21739130434783,26.08695652173913,4.347826086956522,4.347826086956522,80,69,86.25
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2313757,Umirim,2012,245.0965083519887,44.37113892765296,Muito Crítico,,,,,,61.53846153846154,26.66666666666667,9.743589743589743,2.051282051282051,207,195,94.20289855072464
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2313807,Uruburetama,2012,255.7934276062695,52.39012241497982,Crítico,,,,,,52.51989389920424,28.11671087533157,13.52785145888594,5.835543766578249,405,377,93.08641975308642
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,4,CAMOCIM,2313906,Uruoca,2012,256.3294618178557,46.24547715319353,Crítico,,,,,,49.62962962962963,34.07407407407408,11.11111111111111,5.185185185185185,147,135,91.83673469387755
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,6,SOBRAL,2313955,Varjota,2012,263.1363807057333,54.35329214723989,Crítico,,,,,,51.47058823529412,22.05882352941176,20.09803921568627,6.372549019607843,222,204,91.89189189189189
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2314003,Várzea Alegre,2012,252.6712103896455,55.07713591383766,Crítico,,,,,,57.5,22.25,14.25,6.0,448,400,89.28571428571429
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,5,TIANGUA,2314102,Viçosa do Ceará,2012,256.2568569466021,48.00783887545033,Crítico,,,,,,47.6997578692494,33.17191283292978,15.85956416464891,3.268765133171913,866,826,95.3810623556582
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,20,BREJO SANTO,2300101,Abaiara,2013,254.6124696130437,55.17560466230172,Crítico,,,,,,43.47826086956525,34.78260869565219,17.3913043478261,4.347826086956524,116,23,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,8,BATURITE,2300150,Acarape,2013,257.5935721978202,34.00295075353353,Crítico,,,,,,42.46280072312616,47.40995689055766,10.12724238631624,0.0,94,35,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,3,ACARAU,2300200,Acaraú,2013,284.2687084701847,49.10220221857591,Crítico,,,,,,26.45695938837531,34.47736456179268,30.81346742742993,8.252208622401767,727,221,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2300309,Acopiara,2013,271.0834647092431,54.25512905885012,Crítico,,,,,,39.03841421179089,35.01131692162518,16.83049158663954,9.11977727994431,541,135,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,15,TAUA,2300408,Aiuaba,2013,284.9990243158658,57.62984303543951,Crítico,,,,,,27.82662472103465,29.7840875480627,28.46522008012688,13.92406765077572,147,68,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,6,SOBRAL,2300507,Alcâtaras,2013,287.6154246456076,51.61636979763779,Crítico,,,,,,25.79147319544112,33.43182777543267,24.73617560151962,16.04052342760658,103,46,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2300606,Altaneira,2013,276.0462015947268,53.72506505609501,Crítico,,,,,,31.67507155513149,39.19858252691832,19.59929126345916,9.527054654490923,116,45,98.20089955022489
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,10,RUSSAS,2300705,Alto Santo,2013,246.4260950938935,41.18522772080968,Muito Crítico,,,,,,41.16456299118839,53.31031197904264,5.525125029768992,0.0,130,36,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2300754,Amontada,2013,251.4214740825963,50.29848091636119,Crítico,,,,,,51.77772891175368,29.21393065545,16.07228471896292,2.936055713833491,702,191,96.20282489847709
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2300804,Antonina do Norte,2013,281.8333007260501,51.7944710838655,Crítico,,,,,,22.37851662404093,37.76032151991233,32.17025940811108,7.690902447935701,98,40,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2300903,Apuiarés,2013,263.8540011862268,49.02666413981518,Crítico,,,,,,37.99975453346013,42.78149386845037,15.51374101234491,3.705010585744528,218,61,98.1651376146789
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2301000,Aquiraz,2013,258.5969310005038,45.02091272390275,Crítico,,,,,,48.00074880496918,33.19133995638284,16.69920453455201,2.108706704095843,843,234,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,10,RUSSAS,2301109,Aracati,2013,264.8545428801937,51.13993958447139,Crítico,,,,,,40.97102696500286,36.94687842278203,15.89129244249726,6.190802169717831,830,175,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,8,BATURITE,2301208,Aracoiaba,2013,256.4211572243859,54.82222746516646,Crítico,,,,,,52.12959512483837,29.41921129354001,12.08049277713235,6.370700804489362,343,90,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,13,CRATEUS,2301257,Ararendá,2013,265.7020945575401,59.92763628967151,Crítico,,,,,,46.54906832298131,21.69689440993788,18.93112491373363,12.82291235334712,125,62,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2301307,Araripe,2013,273.0522699005533,45.02376088134002,Crítico,,,,,,29.28719008264463,48.10360094451004,14.26357733175915,8.345631641086188,176,32,87.90407961603613
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,8,BATURITE,2301406,Aratuba,2013,266.6130959784354,41.18852682009172,Crítico,,,,,,33.70183040347958,44.67766116941529,19.53638565332719,2.084122773777947,203,61,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,15,TAUA,2301505,Arneiroz,2013,288.132850786026,50.67921019316782,Crítico,,,,,,15.92320722755506,43.70412196499154,30.37831733483908,9.994353472614346,77,41,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2301604,Assaré,2013,257.3252582845631,47.96112758260931,Crítico,,,,,,50.59038213825672,32.84552263727872,13.60383569486187,2.960259529602592,274,71,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,20,BREJO SANTO,2301703,Aurora,2013,252.7441172944231,44.7961523238948,Crítico,,,,,,44.87866084648959,40.44649133490159,13.91207131212515,0.7627765064835997,228,100,98.36744639376218
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2301802,Baixio,2013,255.4401663936554,49.71070159488018,Crítico,,,,,,42.94389558596939,36.30019033807667,18.76189612979244,1.994017946161512,59,52,89.9042004421518
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,12,QUIXADA,2301851,Banabuiú,2013,257.8727393384632,42.62686664419597,Crítico,,,,,,47.22222222222222,37.60683760683761,13.35470085470086,1.816239316239316,234,59,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE ,2301901,Barbalha,2013,265.5900404266058,49.06690136015644,Crítico,,,,,,36.92769016385614,38.60423934534602,18.94169110078199,5.526379390015752,616,195,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,8,BATURITE,2301950,Barreira,2013,268.3803959700767,54.0446373695362,Crítico,,,,,,50.7675213675214,19.60730380730382,20.62797202797204,8.997202797202801,260,65,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,20,BREJO SANTO,2302008,Barro,2013,287.9752702704579,55.56068128330882,Crítico,,,,,,25.60153025269306,34.40929225812945,23.26252558810698,16.72665190107051,172,68,91.51005186607337
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,4,CAMOCIM,2302057,Barroquinha,2013,251.4743673741947,40.10437276610423,Crítico,,,,,,49.32376369067374,42.60012169487774,7.462108640336317,0.6140059741121796,262,70,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,8,BATURITE,2302107,Baturité,2013,262.3063877343439,44.67172107122973,Crítico,,,,,,39.82298164097481,35.18653030949391,23.77949185046831,1.210996199063025,419,72,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,9,HORIZONTE,2302206,Beberibe,2013,277.1014953323554,55.18562681831526,Crítico,,,,,,34.07353997429286,32.72572389847648,24.50753590725428,8.693200219976267,744,181,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,3,ACARAU,2302305,Bela Cruz,2013,271.3414007735146,54.11519236415014,Crítico,,,,,,36.09389344346942,33.27053263114644,23.39558326007826,7.239990665305879,513,169,98.91233720371783
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,12,QUIXADA,2302404,Boa Viagem,2013,275.6721035916231,53.02082238364248,Crítico,,,,,,28.35164835164839,46.71379695573249,14.57845917523337,10.35609551738584,620,107,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,20,BREJO SANTO,2302503,Brejo Santo,2013,272.3262976692136,57.64776484565926,Crítico,,,,,,34.9089463894607,37.42177504491336,16.6980619034493,10.97121666217674,512,136,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,4,CAMOCIM,2302602,Camocim,2013,274.73441403693,53.9861707686761,Crítico,,,,,,34.08170406820979,36.67435752336425,18.95952296443524,10.28441544399071,959,287,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2302701,Campos Sales,2013,283.0805278752163,47.83513306774059,Crítico,,,,,,24.69108031116274,39.97815457163529,25.12220243580304,10.20856268139895,314,93,92.41761284962614
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,7,CANINDE,2302800,Canindé,2013,267.3374053264343,52.07583832167408,Crítico,,,,,,40.20022875719874,35.16739650308413,17.18109904591318,7.451275693804103,892,226,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,8,BATURITE,2302909,Capistrano,2013,252.1065436608478,47.98989993036526,Crítico,,,,,,52.14489616663524,31.81019682995965,11.05343383011366,4.99147317329135,264,66,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,7,CANINDE,2303006,Caridade,2013,265.6253130375802,48.77712207814396,Crítico,,,,,,30.90062111801241,48.68012422360249,13.27639751552795,7.142857142857147,140,45,98.29192546583852
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,6,SOBRAL,2303105,Cariré,2013,296.3882973033157,57.31615327181615,Crítico,,,,,,23.4965034965035,24.61538461538462,35.75757575757576,16.13053613053614,195,57,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE ,2303204,Caririaçu,2013,274.0532582669593,45.87177626110962,Crítico,,,,,,34.05399623331032,38.85810381894639,21.53220800263739,5.555691945105941,322,134,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2303303,Cariús,2013,272.8559196706188,40.50065097389167,Crítico,,,,,,24.7992863514719,56.94134701159678,14.78033006244425,3.479036574487067,118,49,91.17647058823529
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,5,TIANGUA,2303402,Carnaubal,2013,307.0707041160529,68.41303382796504,Intermediário,,,,,,23.17041764640015,28.71346993617734,13.74090247452692,34.37520994289551,229,106,99.85541324064202
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,9,HORIZONTE,2303501,Cascavel,2013,257.6827255553,53.72854558788853,Crítico,,,,,,49.13535713121021,30.34662400858515,14.38434566103306,6.133673199171538,981,218,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2303600,Catarina,2013,246.7928324827457,49.15160745175224,Muito Crítico,,,,,,59.69696969696971,20.89072543618,18.26446280991737,1.147842056932969,99,55,89.87849509588641
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,13,CRATEUS,2303659,Catunda,2013,253.362124284992,45.63086903127071,Crítico,,,,,,57.06901793858316,27.91121921556703,11.49285497111584,3.52690787473396,143,58,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2303709,Caucaia,2013,262.2407202131939,54.24356045114666,Crítico,,,,,,45.94799643140303,31.10724166923406,15.84438062341879,7.100381275944101,3427,859,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2303808,Cedro,2013,256.4340645186155,53.19623161548356,Crítico,,,,,,45.62508848602442,31.05493908680103,19.11534864073865,4.204623786435937,340,107,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,4,CAMOCIM,2303907,Chaval,2013,262.143544818444,47.49122826435752,Crítico,,,,,,40.49445865302639,36.70076726342708,19.26683716965045,3.53793691389599,204,68,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,12,QUIXADA,2303931,Choró,2013,270.373491435562,39.86405342103845,Crítico,,,,,,45.84342211460855,27.8450363196126,21.79176755447942,4.519774011299436,177,28,69.29501351019405
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,9,HORIZONTE,2303956,Chorozinho,2013,254.6103634256013,41.52736186304667,Crítico,,,,,,50.2517162471396,31.92067124332572,17.82761250953472,0.0,225,58,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,6,SOBRAL,2304004,Coreaú,2013,273.9983769732816,55.23752902949536,Crítico,,,,,,39.98578477924885,34.60943336498894,12.5231700277452,12.88161182801706,270,130,99.62515655752371
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,13,CRATEUS,2304103,Crateús,2013,266.7119233796337,60.62764993200605,Crítico,,,,,,42.00320180435888,32.79850758684675,13.54946868462976,11.64882192416458,802,290,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2304202,Crato,2013,259.8689394190451,48.93305089130634,Crítico,,,,,,40.2426225350933,39.41055778557146,16.92008625571403,3.426733423621614,1495,489,97.14523516777619
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,5,TIANGUA,2304236,Croatá,2013,261.1304592577748,50.96782817956383,Crítico,,,,,,41.99134199134202,35.62958780350086,16.92076039902128,5.458309806135896,231,69,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,3,ACARAU,2304251,Cruz,2013,258.1044356538578,51.97958817688219,Crítico,,,,,,42.37317042917389,38.86752666832051,13.06825229471595,5.69105060778963,417,85,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,14,SENADOR POMPEU,2304269,Deputado Irapuan Pinheiro,2013,282.0426582920114,42.92821928788943,Crítico,,,,,,18.55631141345425,47.86470143612997,28.08956916099774,5.489417989417983,112,68,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,11,JAGUARIBE,2304277,Ererê,2013,268.9228655116891,47.19446398991645,Crítico,,,,,,36.68107466734469,40.14747012458682,18.34053733367234,4.83091787439613,69,46,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2304285,Eusébio,2013,274.467744319472,53.58546119329279,Crítico,,,,,,31.25294497579145,40.787518706511,18.97312917356056,8.986407144136882,618,221,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE ,2304301,Farias Brito,2013,261.5365385558351,56.91966487148254,Crítico,,,,,,40.1665310392932,40.23555568472449,12.1984712857475,7.399441990234829,272,90,99.53644501278772
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,6,SOBRAL,2304350,Forquilha,2013,261.9042831035085,54.47399768132254,Crítico,,,,,,53.39994891237128,19.93788819875776,19.29909117797316,7.363071710897793,385,75,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,21,FORTALEZA,2304400,Fortaleza,2013,265.543421928813,54.96585373038935,Crítico,,,,,,41.9091773957758,32.18942727200528,18.41501725056401,7.486378081655226,21624,6242,98.74711201434936
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,10,RUSSAS,2304459,Fortim,2013,279.8988680969686,38.71914698863464,Crítico,,,,,,23.41632524424835,42.89316104632839,31.29530412858492,2.395209580838323,167,59,96.40718562874251
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,6,SOBRAL,2304509,Frecheirinha,2013,276.2736499294959,53.6855687392969,Crítico,,,,,,36.02649006622517,35.42182551108552,15.09357903829543,13.4581053843939,151,66,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,7,CANINDE,2304608,General Sampaio,2013,264.7141978266152,39.32884922107486,Crítico,,,,,,35.64875491480994,47.75010921799912,14.15465268676277,2.446483180428138,109,42,91.30434782608695
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,6,SOBRAL,2304657,Graça,2013,275.2529698655226,52.73950001575351,Crítico,,,,,,36.06532663316582,36.39195979899497,16.69346733668342,10.84924623115578,199,71,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,4,CAMOCIM,2304707,Granja,2013,256.961110429664,49.28026668273949,Crítico,,,,,,45.90970030207382,36.89224620710723,13.1847571530394,4.013296337779586,732,171,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE ,2304806,Granjeiro,2013,270.9493397671496,53.88988479535443,Crítico,,,,,,42.44863118102558,32.43704652155358,13.9015913663801,11.21273093104079,71,43,99.26515615431721
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,6,SOBRAL,2304905,Groaíras,2013,276.1428398198496,48.53270216893378,Crítico,,,,,,22.23191531985668,41.54794239737609,31.8384480276552,4.381694255111972,158,54,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2304954,Guaiuba,2013,260.5418776604695,55.47756397441001,Crítico,,,,,,42.9606093833068,34.07280037214252,17.20901448697502,5.75757575757576,360,90,95.48611111111111
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,5,TIANGUA,2305001,Guaraciaba do Norte,2013,277.7757575361631,55.6106230992883,Crítico,,,,,,36.01803567276711,31.83661606935262,18.78068223336766,13.36466602451257,595,184,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,8,BATURITE,2305100,Guaramiranga,2013,287.2018064124598,41.28106195115035,Crítico,,,,,,18.68876343106902,46.40684756874888,23.51848479329812,11.38590420688399,85,36,94.68030690537084
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,6,SOBRAL,2305209,Hidrolândia,2013,299.5318350917963,54.72477698648989,Crítico,,,,,,19.94005537881464,33.61354129845644,24.90905207965122,21.53735124307765,288,102,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,9,HORIZONTE,2305233,Horizonte,2013,294.9379607353493,56.19763282592806,Crítico,,,,,,21.60178198193719,34.26852871906586,24.81676288927359,19.31292640972331,543,116,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,12,QUIXADA,2305266,Ibaretama,2013,266.5363412837132,40.15649443839389,Crítico,,,,,,37.33659013190033,50.65363947239861,6.440644846116266,5.56912554958476,178,48,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,5,TIANGUA,2305308,Ibiapina,2013,262.1813604655694,48.71135005433265,Crítico,,,,,,43.58996862214817,34.4931003397822,15.03717090816631,6.879760129903143,288,128,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,12,QUIXADA,2305332,Ibicuitinga,2013,280.0119215067126,53.66518556948443,Crítico,,,,,,30.36389413988659,26.44139886578451,35.13705103969755,8.057655954631379,184,55,95.1086956521739
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,10,RUSSAS,2305357,Icapuí,2013,276.0596566904191,50.86126983126675,Crítico,,,,,,25.82105470246539,42.05694247422613,23.64814258743457,8.473860235873975,195,59,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2305407,Icó,2013,258.8993002702761,55.04681635084231,Crítico,,,,,,48.60568739256215,28.18484454625498,16.22571618876282,6.983751872420066,488,153,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2305506,Iguatu,2013,279.6425025201342,56.24800525010384,Crítico,,,,,,32.25531035403831,31.21564874648107,25.9995783615594,10.52946253792125,813,238,96.28326982732126
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,13,CRATEUS,2305605,Independência,2013,268.1852492268162,55.59113478196856,Crítico,,,,,,43.91751520854097,27.40891178580413,18.72443893759143,9.949134068063465,359,174,98.8857938718663
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,13,CRATEUS,2305654,Ipaporanga,2013,263.1715302059992,54.22715807364494,Crítico,,,,,,44.32974072631264,32.96757996796956,13.643249794399,9.059429511318884,151,53,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2305704,Ipaumirim,2013,255.7959212577952,48.77624729763544,Crítico,,,,,,48.29732510288069,33.85288065843623,16.82098765432099,1.02880658436214,108,67,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,5,TIANGUA,2305803,Ipu,2013,277.9367765913661,58.11341007358902,Crítico,,,,,,33.56879987087108,35.37823766568592,15.28184193250888,15.77112053093405,399,181,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,13,CRATEUS,2305902,Ipueiras,2013,267.6941215143356,45.83632995120096,Crítico,,,,,,35.44046063541158,39.11336474029323,21.29819429959683,4.147980324698419,465,146,100
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,11,JAGUARIBE,2306009,Iracema,2013,248.3995130779831,59.39255710065554,Muito Crítico,,,,,,58.99668958492484,27.88897377132671,5.627705627705633,7.486631016042777,165,83,99.39393939393939
3ª Série do Ensino Médio,Língua Portuguesa,Estadual,6,SOBRAL,2306108,Irauçuba,2013,262.3358943193149,53.03804818137552,Crítico,,,,,,45.51023920464837,32.00681399514285,17.20699046878427,5.275956331424415,359,144,100
